participant_id,sumber,gerakan,rep,fase,kanal,belahan,datar_frac,ptp_uv,clipping,layak_ketat,delta_db,emg_db
P32,timestamp_manual,Agem Kiri,3,Gerak,C3,kiri (A1),0.0,516.9,False,False,13.235,8.877
P32,timestamp_manual,Agem Kiri,3,Gerak,P3,kiri (A1),0.0,535.7,False,False,12.335,12.589
P32,timestamp_manual,Agem Kiri,3,Gerak,O1,kiri (A1),0.0,610.9,False,False,12.883,7.736
P32,timestamp_manual,Agem Kiri,3,Gerak,F7,kiri (A1),0.0,658.5,False,False,14.403,11.406
P32,timestamp_manual,Agem Kiri,3,Gerak,T3,kiri (A1),0.0,662.8,False,False,13.161,11.808
P32,timestamp_manual,Agem Kiri,3,Gerak,T5,kiri (A1),0.0,682.3,False,False,11.173,6.379
P32,timestamp_manual,Agem Kiri,3,Gerak,Fp2,kanan (A2),0.0,665.9,False,False,11.333,12.286
P32,timestamp_manual,Agem Kiri,3,Gerak,F4,kanan (A2),0.0,724.8,False,False,11.514,13.792
P32,timestamp_manual,Agem Kiri,3,Gerak,C4,kanan (A2),0.0,687.1,False,False,13.393,14.738
P32,timestamp_manual,Agem Kiri,3,Gerak,P4,kanan (A2),0.0,618.8,False,False,12.039,15.394
P32,timestamp_manual,Agem Kiri,3,Gerak,O2,kanan (A2),0.0,606.7,False,False,11.946,15.963
P32,timestamp_manual,Agem Kiri,3,Gerak,F8,kanan (A2),0.0,762.0,False,False,8.862,10.955
P32,timestamp_manual,Agem Kiri,3,Gerak,T4,kanan (A2),0.0,645.0,False,False,14.74,12.953
P32,timestamp_manual,Agem Kiri,3,Gerak,T6,kanan (A2),0.0,707.5,False,False,10.071,14.533
P32,timestamp_manual,Agem Kiri,3,Tahan,Fp1,kiri (A1),0.0,666.0,False,False,8.502,10.069
P32,timestamp_manual,Agem Kiri,3,Tahan,F3,kiri (A1),0.0,630.9,False,False,5.084,3.17
P32,timestamp_manual,Agem Kiri,3,Tahan,C3,kiri (A1),0.486,459.0,False,False,-1.707,0.011
P32,timestamp_manual,Agem Kiri,3,Tahan,P3,kiri (A1),0.587,510.0,False,False,-1.75,1.616
P32,timestamp_manual,Agem Kiri,3,Tahan,O1,kiri (A1),0.0,529.4,False,False,2.844,2.684
P32,timestamp_manual,Agem Kiri,3,Tahan,F7,kiri (A1),0.0,654.1,False,False,5.795,6.976
P32,timestamp_manual,Agem Kiri,3,Tahan,T3,kiri (A1),0.284,584.2,False,False,7.128,0.573
P32,timestamp_manual,Agem Kiri,3,Tahan,T5,kiri (A1),0.0,588.9,False,False,6.591,3.419
P32,timestamp_manual,Agem Kiri,3,Tahan,Fp2,kanan (A2),0.0,701.5,False,False,16.933,7.913
P32,timestamp_manual,Agem Kiri,3,Tahan,F4,kanan (A2),0.0,745.5,False,False,15.729,10.613
P32,timestamp_manual,Agem Kiri,3,Tahan,C4,kanan (A2),0.0,696.7,False,False,16.646,11.627
P32,timestamp_manual,Agem Kiri,3,Tahan,P4,kanan (A2),0.0,678.8,False,False,19.287,10.713
P32,timestamp_manual,Agem Kiri,3,Tahan,O2,kanan (A2),0.0,679.4,False,False,18.971,13.761
P32,timestamp_manual,Agem Kiri,3,Tahan,F8,kanan (A2),0.0,796.9,False,False,13.026,8.722
P32,timestamp_manual,Agem Kiri,3,Tahan,T4,kanan (A2),0.0,717.3,False,False,18.96,11.366
P32,timestamp_manual,Agem Kiri,3,Tahan,T6,kanan (A2),0.0,672.8,False,False,17.643,10.828
P32,timestamp_manual,Agem Kiri,3,Naik,Fp1,kiri (A1),0.0,714.8,False,False,13.425,9.588
P32,timestamp_manual,Agem Kiri,3,Naik,F3,kiri (A1),0.119,612.2,False,False,6.095,7.872
P32,timestamp_manual,Agem Kiri,3,Naik,C3,kiri (A1),0.412,253.9,False,False,0.666,-3.4
P32,timestamp_manual,Agem Kiri,3,Naik,P3,kiri (A1),0.352,245.6,False,False,7.598,3.262
P32,timestamp_manual,Agem Kiri,3,Naik,O1,kiri (A1),0.0,293.4,False,False,6.663,3.428
P32,timestamp_manual,Agem Kiri,3,Naik,F7,kiri (A1),0.0,647.0,False,False,10.818,10.465
P32,timestamp_manual,Agem Kiri,3,Naik,T3,kiri (A1),0.299,573.7,False,False,0.578,0.953
P32,timestamp_manual,Agem Kiri,3,Naik,T5,kiri (A1),0.0,537.6,False,False,6.652,3.458
P32,timestamp_manual,Agem Kiri,3,Naik,Fp2,kanan (A2),0.0,750.3,False,False,14.421,7.54
P32,timestamp_manual,Agem Kiri,3,Naik,F4,kanan (A2),0.0,877.2,False,False,13.615,12.93
P32,timestamp_manual,Agem Kiri,3,Naik,C4,kanan (A2),0.0,765.6,False,False,15.236,15.249
P32,timestamp_manual,Agem Kiri,3,Naik,P4,kanan (A2),0.0,799.9,False,False,15.638,12.122
P32,timestamp_manual,Agem Kiri,3,Naik,O2,kanan (A2),0.0,738.9,False,False,18.104,15.886
P32,timestamp_manual,Agem Kiri,3,Naik,F8,kanan (A2),0.0,711.2,False,False,8.805,11.968
P32,timestamp_manual,Agem Kiri,3,Naik,T4,kanan (A2),0.0,836.1,False,False,15.758,14.533
P32,timestamp_manual,Agem Kiri,3,Naik,T6,kanan (A2),0.0,691.6,False,False,15.239,13.317
P32,timestamp_manual,Agem Kiri,3,Berdiri,Fp1,kiri (A1),0.0,771.2,False,False,11.988,16.559
P32,timestamp_manual,Agem Kiri,3,Berdiri,F3,kiri (A1),0.098,682.7,False,False,13.841,13.191
P32,timestamp_manual,Agem Kiri,3,Berdiri,C3,kiri (A1),0.269,403.4,False,False,5.302,5.216
P32,timestamp_manual,Agem Kiri,3,Berdiri,P3,kiri (A1),0.171,447.7,False,False,6.053,4.206
P32,timestamp_manual,Agem Kiri,3,Berdiri,O1,kiri (A1),0.0,536.4,False,False,7.788,6.38
P32,timestamp_manual,Agem Kiri,3,Berdiri,F7,kiri (A1),0.0,713.7,False,False,13.753,12.647
P32,timestamp_manual,Agem Kiri,3,Berdiri,T3,kiri (A1),0.269,618.6,False,False,11.202,8.552
P32,timestamp_manual,Agem Kiri,3,Berdiri,T5,kiri (A1),0.0,639.5,False,False,9.406,7.4
P32,timestamp_manual,Agem Kiri,3,Berdiri,Fp2,kanan (A2),0.0,821.2,False,False,13.275,5.26
P32,timestamp_manual,Agem Kiri,3,Berdiri,F4,kanan (A2),0.0,879.9,False,False,13.223,8.773
P32,timestamp_manual,Agem Kiri,3,Berdiri,C4,kanan (A2),0.0,857.6,False,False,14.951,10.748
P32,timestamp_manual,Agem Kiri,3,Berdiri,P4,kanan (A2),0.0,866.6,False,False,14.183,7.9
P32,timestamp_manual,Agem Kiri,3,Berdiri,O2,kanan (A2),0.0,856.3,False,False,16.298,11.829
P32,timestamp_manual,Agem Kiri,3,Berdiri,F8,kanan (A2),0.0,862.3,False,False,12.453,11.79
P32,timestamp_manual,Agem Kiri,3,Berdiri,T4,kanan (A2),0.0,881.0,False,False,16.239,11.914
P32,timestamp_manual,Agem Kiri,3,Berdiri,T6,kanan (A2),0.0,776.9,False,False,16.072,10.302
P32,timestamp_manual,Agem Kiri,4,Gerak,Fp1,kiri (A1),0.0,752.4,False,False,14.215,16.261
P32,timestamp_manual,Agem Kiri,4,Gerak,F3,kiri (A1),0.0,607.5,False,False,14.855,10.78
P32,timestamp_manual,Agem Kiri,4,Gerak,C3,kiri (A1),0.0,252.0,False,False,2.805,3.136
P32,timestamp_manual,Agem Kiri,4,Gerak,P3,kiri (A1),0.0,654.8,False,False,0.897,12.487
P32,timestamp_manual,Agem Kiri,4,Gerak,O1,kiri (A1),0.0,464.7,False,False,11.473,6.473
P32,timestamp_manual,Agem Kiri,4,Gerak,F7,kiri (A1),0.0,635.3,False,False,12.715,11.062
P32,timestamp_manual,Agem Kiri,4,Gerak,T3,kiri (A1),0.075,266.5,False,False,3.884,2.586
P32,timestamp_manual,Agem Kiri,4,Gerak,T5,kiri (A1),0.0,492.2,False,False,8.493,7.694
P32,timestamp_manual,Agem Kiri,4,Gerak,Fp2,kanan (A2),0.0,701.2,False,False,9.991,10.757
P32,timestamp_manual,Agem Kiri,4,Gerak,F4,kanan (A2),0.0,705.0,False,False,11.329,13.054
P32,timestamp_manual,Agem Kiri,4,Gerak,C4,kanan (A2),0.0,682.5,False,False,11.836,14.581
P32,timestamp_manual,Agem Kiri,4,Gerak,P4,kanan (A2),0.0,726.7,False,False,10.151,12.503
P32,timestamp_manual,Agem Kiri,4,Gerak,O2,kanan (A2),0.0,690.3,False,False,15.163,15.641
P32,timestamp_manual,Agem Kiri,4,Gerak,F8,kanan (A2),0.0,731.3,False,False,10.086,12.698
P32,timestamp_manual,Agem Kiri,4,Gerak,T4,kanan (A2),0.0,647.1,False,False,13.097,14.214
P32,timestamp_manual,Agem Kiri,4,Gerak,T6,kanan (A2),0.0,722.1,False,False,13.577,11.174
P32,timestamp_manual,Agem Kiri,4,Tahan,Fp1,kiri (A1),0.0,697.7,False,False,10.641,13.931
P32,timestamp_manual,Agem Kiri,4,Tahan,F3,kiri (A1),0.014,523.9,False,False,2.14,5.869
P32,timestamp_manual,Agem Kiri,4,Tahan,C3,kiri (A1),0.255,267.8,False,False,-2.334,4.951
P32,timestamp_manual,Agem Kiri,4,Tahan,P3,kiri (A1),0.048,403.4,False,False,-6.718,-0.63
P32,timestamp_manual,Agem Kiri,4,Tahan,O1,kiri (A1),0.0,255.9,False,False,1.722,3.258
P32,timestamp_manual,Agem Kiri,4,Tahan,F7,kiri (A1),0.0,486.6,False,False,7.489,6.16
P32,timestamp_manual,Agem Kiri,4,Tahan,T3,kiri (A1),0.351,99.3,False,False,-10.709,-7.212
P32,timestamp_manual,Agem Kiri,4,Tahan,T5,kiri (A1),0.0,345.8,False,False,3.592,3.015
P32,timestamp_manual,Agem Kiri,4,Tahan,Fp2,kanan (A2),0.0,706.1,False,False,13.608,9.592
P32,timestamp_manual,Agem Kiri,4,Tahan,F4,kanan (A2),0.0,612.2,False,False,12.431,10.397
P32,timestamp_manual,Agem Kiri,4,Tahan,C4,kanan (A2),0.0,595.4,False,False,13.745,12.143
P32,timestamp_manual,Agem Kiri,4,Tahan,P4,kanan (A2),0.0,675.5,False,False,15.486,11.298
P32,timestamp_manual,Agem Kiri,4,Tahan,O2,kanan (A2),0.0,586.1,False,False,16.162,11.804
P32,timestamp_manual,Agem Kiri,4,Tahan,F8,kanan (A2),0.0,770.0,False,False,13.636,11.427
P32,timestamp_manual,Agem Kiri,4,Tahan,T4,kanan (A2),0.0,660.6,False,False,16.835,10.54
P32,timestamp_manual,Agem Kiri,4,Tahan,T6,kanan (A2),0.0,657.2,False,False,13.494,10.016
P32,timestamp_manual,Agem Kiri,4,Naik,Fp1,kiri (A1),0.0,798.5,False,False,15.254,15.887
P32,timestamp_manual,Agem Kiri,4,Naik,F3,kiri (A1),0.071,710.0,False,False,15.994,12.484
P32,timestamp_manual,Agem Kiri,4,Naik,C3,kiri (A1),0.285,676.6,False,False,8.45,9.87
P32,timestamp_manual,Agem Kiri,4,Naik,P3,kiri (A1),0.0,656.0,False,False,6.282,10.795
P32,timestamp_manual,Agem Kiri,4,Naik,O1,kiri (A1),0.0,680.3,False,False,6.276,11.002
P32,timestamp_manual,Agem Kiri,4,Naik,F7,kiri (A1),0.0,768.3,False,False,12.545,7.439
P32,timestamp_manual,Agem Kiri,4,Naik,T3,kiri (A1),0.228,634.6,False,False,11.547,9.749
P32,timestamp_manual,Agem Kiri,4,Naik,T5,kiri (A1),0.0,682.5,False,False,7.382,10.839
P32,timestamp_manual,Agem Kiri,4,Naik,Fp2,kanan (A2),0.0,723.3,False,False,17.022,8.236
P32,timestamp_manual,Agem Kiri,4,Naik,F4,kanan (A2),0.0,694.6,False,False,16.458,11.614
P32,timestamp_manual,Agem Kiri,4,Naik,C4,kanan (A2),0.0,739.9,False,False,18.827,12.541
P32,timestamp_manual,Agem Kiri,4,Naik,P4,kanan (A2),0.0,697.0,False,False,18.319,12.433
P32,timestamp_manual,Agem Kiri,4,Naik,O2,kanan (A2),0.0,670.4,False,False,20.193,13.785
P32,timestamp_manual,Agem Kiri,4,Naik,F8,kanan (A2),0.0,823.8,False,False,15.027,10.65
P32,timestamp_manual,Agem Kiri,4,Naik,T4,kanan (A2),0.0,688.5,False,False,17.569,12.001
P32,timestamp_manual,Agem Kiri,4,Naik,T6,kanan (A2),0.0,694.0,False,False,18.029,11.827
P32,timestamp_manual,Agem Kiri,4,Berdiri,Fp1,kiri (A1),0.0,795.5,False,False,14.378,14.211
P32,timestamp_manual,Agem Kiri,4,Berdiri,F3,kiri (A1),0.0,667.6,False,False,13.905,10.68
P32,timestamp_manual,Agem Kiri,4,Berdiri,C3,kiri (A1),0.0,627.1,False,False,9.725,9.693
P32,timestamp_manual,Agem Kiri,4,Berdiri,P3,kiri (A1),0.0,617.4,False,False,9.778,9.736
P32,timestamp_manual,Agem Kiri,4,Berdiri,O1,kiri (A1),0.0,652.6,False,False,11.03,8.968
P32,timestamp_manual,Agem Kiri,4,Berdiri,F7,kiri (A1),0.0,745.2,False,False,10.823,10.882
P32,timestamp_manual,Agem Kiri,4,Berdiri,T3,kiri (A1),0.0,638.9,False,False,11.457,10.3
P32,timestamp_manual,Agem Kiri,4,Berdiri,T5,kiri (A1),0.0,659.5,False,False,8.897,9.71
P32,timestamp_manual,Agem Kiri,4,Berdiri,Fp2,kanan (A2),0.0,680.8,False,False,13.073,6.415
P32,timestamp_manual,Agem Kiri,4,Berdiri,F4,kanan (A2),0.0,760.0,False,False,12.206,9.363
P32,timestamp_manual,Agem Kiri,4,Berdiri,C4,kanan (A2),0.0,787.9,False,False,13.856,11.751
P32,timestamp_manual,Agem Kiri,4,Berdiri,P4,kanan (A2),0.0,753.2,False,False,14.296,10.444
P32,timestamp_manual,Agem Kiri,4,Berdiri,O2,kanan (A2),0.0,772.6,False,False,14.65,11.229
P32,timestamp_manual,Agem Kiri,4,Berdiri,F8,kanan (A2),0.0,876.3,False,False,12.004,9.856
P32,timestamp_manual,Agem Kiri,4,Berdiri,T4,kanan (A2),0.0,774.3,False,False,13.743,12.309
P32,timestamp_manual,Agem Kiri,4,Berdiri,T6,kanan (A2),0.0,729.4,False,False,12.894,11.49
P32,timestamp_manual,-,0,Tutup Mata,Fp1,kiri (A1),0.0,234.4,False,,-2.634,-4.533
P32,timestamp_manual,-,0,Tutup Mata,F3,kiri (A1),0.328,127.7,False,,-3.919,-1.334
P32,timestamp_manual,-,0,Tutup Mata,C3,kiri (A1),0.308,141.1,False,,-3.168,1.173
P32,timestamp_manual,-,0,Tutup Mata,P3,kiri (A1),0.295,166.7,False,,-2.104,1.844
P32,timestamp_manual,-,0,Tutup Mata,O1,kiri (A1),0.105,183.5,False,,-2.681,2.169
P32,timestamp_manual,-,0,Tutup Mata,F7,kiri (A1),0.066,184.1,False,,-3.783,-1.072
P32,timestamp_manual,-,0,Tutup Mata,T3,kiri (A1),0.269,188.5,False,,-1.968,0.277
P32,timestamp_manual,-,0,Tutup Mata,T5,kiri (A1),0.0,172.3,False,,-5.398,-0.776
P32,timestamp_manual,-,0,Tutup Mata,Fp2,kanan (A2),0.0,224.7,False,,-4.256,-1.144
P32,timestamp_manual,-,0,Tutup Mata,F4,kanan (A2),0.0,95.4,False,,-13.771,-8.739
P32,timestamp_manual,-,0,Tutup Mata,C4,kanan (A2),0.0,84.8,False,,-10.61,-6.573
P32,timestamp_manual,-,0,Tutup Mata,P4,kanan (A2),0.0,105.3,False,,-7.77,-4.357
P32,timestamp_manual,-,0,Tutup Mata,O2,kanan (A2),0.0,95.8,False,,-4.874,-6.556
P32,timestamp_manual,-,0,Tutup Mata,F8,kanan (A2),0.0,350.2,False,,0.098,-4.409
P32,timestamp_manual,-,0,Tutup Mata,T4,kanan (A2),0.033,61.2,False,,-12.779,-10.028
P32,timestamp_manual,-,0,Tutup Mata,T6,kanan (A2),0.0,128.7,False,,-6.2,-2.918
P32,timestamp_manual,-,0,Istirahat,Fp1,kiri (A1),0.079,692.9,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,F3,kiri (A1),0.473,688.4,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,C3,kiri (A1),0.412,449.8,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,P3,kiri (A1),0.432,426.4,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,O1,kiri (A1),0.281,532.1,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,F7,kiri (A1),0.179,582.3,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,T3,kiri (A1),0.334,428.8,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,T5,kiri (A1),0.03,724.6,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,Fp2,kanan (A2),0.089,710.6,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,F4,kanan (A2),0.0,767.1,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,C4,kanan (A2),0.109,711.7,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,P4,kanan (A2),0.136,752.1,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,O2,kanan (A2),0.112,677.5,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,F8,kanan (A2),0.058,857.8,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,T4,kanan (A2),0.109,671.8,False,,0.0,0.0
P32,timestamp_manual,-,0,Istirahat,T6,kanan (A2),0.088,666.3,False,,0.0,0.0
P32,repo_video,Ngeed,1,Gerak,Fp1,kiri (A1),0.0,485.8,False,False,6.071,11.708
P32,repo_video,Ngeed,1,Gerak,F3,kiri (A1),0.181,186.3,False,False,3.506,-3.286
P32,repo_video,Ngeed,1,Gerak,C3,kiri (A1),0.298,346.7,False,False,6.737,-1.058
P32,repo_video,Ngeed,1,Gerak,P3,kiri (A1),0.415,250.2,False,False,-5.535,-2.117
P32,repo_video,Ngeed,1,Gerak,O1,kiri (A1),0.415,228.0,False,False,-2.354,-0.536
P32,repo_video,Ngeed,1,Gerak,F7,kiri (A1),0.0,251.0,False,False,0.706,2.736
P32,repo_video,Ngeed,1,Gerak,T3,kiri (A1),0.0,240.8,False,False,8.84,5.406
P32,repo_video,Ngeed,1,Gerak,T5,kiri (A1),0.0,528.6,False,False,8.402,8.435
P32,repo_video,Ngeed,1,Gerak,Fp2,kanan (A2),0.0,259.9,False,False,4.46,1.806
P32,repo_video,Ngeed,1,Gerak,F4,kanan (A2),0.0,495.4,False,False,11.987,9.355
P32,repo_video,Ngeed,1,Gerak,C4,kanan (A2),0.0,241.2,False,False,9.258,3.806
P32,repo_video,Ngeed,1,Gerak,P4,kanan (A2),0.0,278.3,False,False,10.399,4.31
P32,repo_video,Ngeed,1,Gerak,O2,kanan (A2),0.0,250.7,False,False,10.434,2.285
P32,repo_video,Ngeed,1,Gerak,F8,kanan (A2),0.0,587.1,False,False,1.494,3.704
P32,repo_video,Ngeed,1,Gerak,T4,kanan (A2),0.0,566.4,False,False,10.79,5.176
P32,repo_video,Ngeed,1,Gerak,T6,kanan (A2),0.0,597.8,False,False,12.008,4.436
P32,repo_video,Ngeed,1,Tahan,Fp1,kiri (A1),0.0,240.7,False,False,4.335,-0.013
P32,repo_video,Ngeed,1,Tahan,F3,kiri (A1),1.0,0.1,False,False,-62.573,-93.135
P32,repo_video,Ngeed,1,Tahan,C3,kiri (A1),1.0,0.1,False,False,-68.574,-99.35
P32,repo_video,Ngeed,1,Tahan,P3,kiri (A1),1.0,0.0,False,False,-82.246,-96.523
P32,repo_video,Ngeed,1,Tahan,O1,kiri (A1),0.981,2.6,False,False,-35.839,-48.576
P32,repo_video,Ngeed,1,Tahan,F7,kiri (A1),0.0,119.6,False,True,0.22,-2.013
P32,repo_video,Ngeed,1,Tahan,T3,kiri (A1),0.753,17.4,False,False,-18.927,-21.798
P32,repo_video,Ngeed,1,Tahan,T5,kiri (A1),0.0,228.8,False,False,4.186,-1.453
P32,repo_video,Ngeed,1,Tahan,Fp2,kanan (A2),0.0,182.6,False,False,-1.833,-0.658
P32,repo_video,Ngeed,1,Tahan,F4,kanan (A2),0.0,311.0,False,False,2.6,-0.434
P32,repo_video,Ngeed,1,Tahan,C4,kanan (A2),0.0,145.8,False,True,2.017,-4.267
P32,repo_video,Ngeed,1,Tahan,P4,kanan (A2),0.0,132.1,False,True,4.934,-4.173
P32,repo_video,Ngeed,1,Tahan,O2,kanan (A2),0.0,172.2,False,False,0.802,-5.187
P32,repo_video,Ngeed,1,Tahan,F8,kanan (A2),0.0,292.0,False,False,-4.642,-5.544
P32,repo_video,Ngeed,1,Tahan,T4,kanan (A2),0.0,354.4,False,False,8.187,-1.601
P32,repo_video,Ngeed,1,Tahan,T6,kanan (A2),0.0,192.3,False,False,2.489,-4.263
P32,repo_video,Ngeed,1,Naik,Fp1,kiri (A1),0.0,159.2,False,False,4.28,-2.321
P32,repo_video,Ngeed,1,Naik,F3,kiri (A1),1.0,0.1,False,False,-61.132,-83.305
P32,repo_video,Ngeed,1,Naik,C3,kiri (A1),1.0,0.0,False,False,-78.543,-95.761
P32,repo_video,Ngeed,1,Naik,P3,kiri (A1),1.0,0.0,False,False,-306.962,-304.038
P32,repo_video,Ngeed,1,Naik,O1,kiri (A1),0.75,8.8,False,False,-29.306,-18.76
P32,repo_video,Ngeed,1,Naik,F7,kiri (A1),0.0,102.2,False,True,1.786,-1.623
P32,repo_video,Ngeed,1,Naik,T3,kiri (A1),0.188,35.8,False,False,-12.606,-6.697
P32,repo_video,Ngeed,1,Naik,T5,kiri (A1),0.0,214.2,False,False,8.297,-2.699
P32,repo_video,Ngeed,1,Naik,Fp2,kanan (A2),0.0,112.5,False,True,1.166,-0.594
P32,repo_video,Ngeed,1,Naik,F4,kanan (A2),0.0,135.9,False,True,-1.706,-2.6
P32,repo_video,Ngeed,1,Naik,C4,kanan (A2),0.0,90.0,False,True,-4.328,-5.647
P32,repo_video,Ngeed,1,Naik,P4,kanan (A2),0.0,79.9,False,True,-5.07,-8.05
P32,repo_video,Ngeed,1,Naik,O2,kanan (A2),0.0,68.4,False,True,0.089,-9.134
P32,repo_video,Ngeed,1,Naik,F8,kanan (A2),0.0,110.1,False,True,-3.741,-10.203
P32,repo_video,Ngeed,1,Naik,T4,kanan (A2),0.0,120.9,False,True,3.475,-7.979
P32,repo_video,Ngeed,1,Naik,T6,kanan (A2),0.0,52.2,False,True,-7.391,-7.019
P32,repo_video,Ngeed,2,Gerak,Fp1,kiri (A1),0.0,194.7,False,False,-1.259,-2.635
P32,repo_video,Ngeed,2,Gerak,F3,kiri (A1),0.0,122.8,False,True,2.123,3.269
P32,repo_video,Ngeed,2,Gerak,C3,kiri (A1),0.0,92.1,False,True,-1.107,-1.656
P32,repo_video,Ngeed,2,Gerak,P3,kiri (A1),0.0,122.6,False,True,2.118,1.639
P32,repo_video,Ngeed,2,Gerak,O1,kiri (A1),0.0,203.9,False,False,8.544,1.531
P32,repo_video,Ngeed,2,Gerak,F7,kiri (A1),1.0,0.1,False,False,-65.806,-87.124
P32,repo_video,Ngeed,2,Gerak,T3,kiri (A1),0.006,71.7,False,True,-4.337,-2.965
P32,repo_video,Ngeed,2,Gerak,T5,kiri (A1),0.0,141.7,False,True,-2.846,-3.014
P32,repo_video,Ngeed,2,Gerak,Fp2,kanan (A2),1.0,0.0,False,False,-94.364,-110.614
P32,repo_video,Ngeed,2,Gerak,F4,kanan (A2),0.262,67.5,False,False,-9.805,-14.202
P32,repo_video,Ngeed,2,Gerak,C4,kanan (A2),1.0,0.0,False,False,-307.124,-301.212
P32,repo_video,Ngeed,2,Gerak,P4,kanan (A2),1.0,0.0,False,False,-311.492,-304.228
P32,repo_video,Ngeed,2,Gerak,O2,kanan (A2),1.0,0.0,False,False,-308.535,-299.98
P32,repo_video,Ngeed,2,Gerak,F8,kanan (A2),0.0,175.8,False,False,1.698,-0.272
P32,repo_video,Ngeed,2,Gerak,T4,kanan (A2),1.0,0.0,False,False,-308.815,-299.635
P32,repo_video,Ngeed,2,Gerak,T6,kanan (A2),1.0,0.0,False,False,-308.588,-300.932
P32,repo_video,Ngeed,2,Tahan,Fp1,kiri (A1),0.0,99.3,False,True,-9.117,-7.996
P32,repo_video,Ngeed,2,Tahan,F3,kiri (A1),0.0,171.1,False,False,1.005,-1.283
P32,repo_video,Ngeed,2,Tahan,C3,kiri (A1),0.0,111.9,False,True,-1.4,0.608
P32,repo_video,Ngeed,2,Tahan,P3,kiri (A1),0.0,90.3,False,True,-4.198,-1.692
P32,repo_video,Ngeed,2,Tahan,O1,kiri (A1),0.0,110.5,False,True,-0.836,-0.119
P32,repo_video,Ngeed,2,Tahan,F7,kiri (A1),0.0,68.7,False,True,-8.069,-6.745
P32,repo_video,Ngeed,2,Tahan,T3,kiri (A1),0.0,122.3,False,True,0.723,-0.454
P32,repo_video,Ngeed,2,Tahan,T5,kiri (A1),0.0,125.8,False,True,-1.409,-2.26
P32,repo_video,Ngeed,2,Tahan,Fp2,kanan (A2),0.409,44.7,False,False,-24.413,-22.5
P32,repo_video,Ngeed,2,Tahan,F4,kanan (A2),0.854,3.3,False,False,-54.27,-64.068
P32,repo_video,Ngeed,2,Tahan,C4,kanan (A2),1.0,0.0,False,False,-308.707,-302.318
P32,repo_video,Ngeed,2,Tahan,P4,kanan (A2),1.0,0.3,False,False,-54.003,-90.645
P32,repo_video,Ngeed,2,Tahan,O2,kanan (A2),1.0,0.0,False,False,-310.507,-302.398
P32,repo_video,Ngeed,2,Tahan,F8,kanan (A2),0.0,119.1,False,True,-8.46,-8.565
P32,repo_video,Ngeed,2,Tahan,T4,kanan (A2),1.0,0.0,False,False,-309.299,-300.637
P32,repo_video,Ngeed,2,Tahan,T6,kanan (A2),1.0,0.1,False,False,-73.614,-97.14
P32,repo_video,Ngeed,2,Naik,Fp1,kiri (A1),0.0,78.2,False,True,-2.823,-6.603
P32,repo_video,Ngeed,2,Naik,F3,kiri (A1),0.0,115.5,False,True,6.895,-0.869
P32,repo_video,Ngeed,2,Naik,C3,kiri (A1),0.0,82.9,False,True,3.764,0.808
P32,repo_video,Ngeed,2,Naik,P3,kiri (A1),0.0,86.4,False,True,5.136,-0.257
P32,repo_video,Ngeed,2,Naik,O1,kiri (A1),0.0,49.2,False,True,-4.348,-3.821
P32,repo_video,Ngeed,2,Naik,F7,kiri (A1),0.0,84.0,False,True,1.317,-2.172
P32,repo_video,Ngeed,2,Naik,T3,kiri (A1),0.0,113.3,False,True,2.815,2.002
P32,repo_video,Ngeed,2,Naik,T5,kiri (A1),0.0,142.8,False,True,2.673,-1.971
P32,repo_video,Ngeed,2,Naik,Fp2,kanan (A2),0.0,114.7,False,True,2.511,-3.816
P32,repo_video,Ngeed,2,Naik,F4,kanan (A2),0.0,150.7,False,False,-1.086,-2.352
P32,repo_video,Ngeed,2,Naik,C4,kanan (A2),1.0,0.1,False,False,-55.878,-86.413
P32,repo_video,Ngeed,2,Naik,P4,kanan (A2),0.0,84.9,False,True,0.591,-12.677
P32,repo_video,Ngeed,2,Naik,O2,kanan (A2),1.0,0.1,False,False,-55.824,-89.661
P32,repo_video,Ngeed,2,Naik,F8,kanan (A2),0.839,6.1,False,False,-45.146,-38.182
P32,repo_video,Ngeed,2,Naik,T4,kanan (A2),1.0,0.2,False,False,-54.493,-84.652
P32,repo_video,Ngeed,2,Naik,T6,kanan (A2),0.194,22.4,False,False,-15.61,-15.334
P32,repo_video,Agem Kiri,11,Gerak,Fp1,kiri (A1),0.0,756.0,False,False,8.817,15.744
P32,repo_video,Agem Kiri,11,Gerak,F3,kiri (A1),0.0,681.8,False,False,16.654,14.501
